sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
49	Mel133	901	48hr	SMAD3-pS423/5	5.55532805320157	0.0494711064545063	Good	1.10951868540258
50	Mel133	AK	48hr	SMAD3-pS423/5	6.66541790761439	0.0612357906158297	Good	0.896284164318681
51	Mel133	Nt	48hr	SMAD3-pS423/5	11.283121836758	0.0731526386797106	Good	0.576020134730928
52	Mel133	PLX	48hr	SMAD3-pS423/5	6.96966967063137	0.0980114019304864	Good	0.237407337381642
53	Mel133	SR	48hr	SMAD3-pS423/5	10.6056055060256	0.0748220737317764	Good	0.91408277068545
54	Mel133	St	48hr	SMAD3-pS423/5	9.50645891431904	0.107365817499977	Undet.	0.672795383727093
55	Mel133	Tm 	48hr	SMAD3-pS423/5	7.10378114386621	0.0667123153816876	Good	0.155129732793756
56	Mel133	991	48hr	SMAD3-pS423/5	11.1823002540733	0.0622161294414976	Undet.	0.152822913947798
57	Mel133	DMSO	5min	SMAD3-pS423/5	4.83136718987755	0.0895537376943368	Good	0.545320872325887
58	Mel133	DMSO	15min	SMAD3-pS423/5	8.39316858679695	0.0579777845522972	Good	0.474352335976517
59	Mel133	DMSO	30min	SMAD3-pS423/5	10.8260436747795	0.0707879738648486	Good	1.69348554389903
60	Mel133	DMSO	1hr	SMAD3-pS423/5	8.7226097399741	0.125064783931458	Good	1.47805169801867
61	Mel133	DMSO	12hr	SMAD3-pS423/5	7.48303885111368	0.109266923540489	Good	0.990713614805633
62	Mel133	DMSO	24hr	SMAD3-pS423/5	9.17068504305007	0.0440569737005168	Good	0.997718563725587
63	Mel133	DMSO	48hr	SMAD3-pS423/5	15.4075853470658	0.0516307040700737	Good	10.6192186789193
64	A2058	DMSO-2	mix	SMAD3-pS423/5	8.95573016768106	0.0457083211697318	Good	4.35228612896064
65	Mel133	DMSO-2	mix	SMAD3-pS423/5	9.54858099935021	0.0399363665318198	Good	8.8370980510397
1	Mel133	901	5min	SRC-pY416	0.100841422594374	0.0715826162886954	Undet.	5.56591421878113
2	Mel133	AK	5min	SRC-pY416	0.0949855348196924	0.0668781153588687	Poor	0.658600038030434
3	Mel133	Nt	5min	SRC-pY416	0.0765436027883353	0.225106632568292	Poor	0.151359526950985
4	Mel133	PLX	5min	SRC-pY416	0.0497450784352236	0.21253420198666	Poor	0.230788652939052
5	Mel133	SR	5min	SRC-pY416	0.0921118833154621	0.105145985007902	Undet.	0.175857411671522
6	Mel133	St	5min	SRC-pY416	0.0619962401310203	0.186167328090775	Undet.	3.80675470812608
7	Mel133	Tm 	5min	SRC-pY416	0.0896930924165246	0.0788099678993237	Poor	3.7735142138383
8	Mel133	991	5min	SRC-pY416	0.154857302962952	0.0953170465100133	Undet.	1.51166413606346
9	Mel133	901	15min	SRC-pY416	0.104306790409516	0.0620801823982656	Undet.	2.59852890310538
10	Mel133	AK	15min	SRC-pY416	0.0894443517703103	0.142520903533853	Poor	0.957300539983047
11	Mel133	Nt	15min	SRC-pY416	0.417210913125134	0.3168028128914	Undet.	2.44042265636587
12	Mel133	PLX	15min	SRC-pY416	0.0868659204728984	0.0606664210697904	Undet.	1.73000101216679
13	Mel133	SR	15min	SRC-pY416	0.110706382819062	0.169884626563931	Poor	0.998170851919949
14	Mel133	St	15min	SRC-pY416	0.14671411752343	0.276607578147351	Poor	0.21923842954857
15	Mel133	Tm 	15min	SRC-pY416	0.0860645226122604	0.19005202786594	Poor	0.0529581492555876
16	Mel133	991	15min	SRC-pY416	0.106153242670785	0.0599096634402356	Undet.	2.97820582109196
17	Mel133	901	30min	SRC-pY416	0.0575687492780879	0.35167958030634	Poor	0.403837987522229
18	Mel133	AK	30min	SRC-pY416	0.0804645750555128	0.0875817035642861	Undet.	0.952356166230068
19	Mel133	Nt	30min	SRC-pY416	0.084669296154484	0.0703533754011206	Undet.	0.599318205813576
20	Mel133	PLX	30min	SRC-pY416	0.139187127248214	0.0928123385800781	Undet.	2.85597632931289
21	Mel133	SR	30min	SRC-pY416	0.136505574373971	0.0699850220092556	Undet.	2.9063802975948
22	Mel133	St	30min	SRC-pY416	0.0843446896957979	0.264542785120807	Poor	2.71176926580865
23	Mel133	Tm 	30min	SRC-pY416	0.128946175581047	0.100536207150269	Good	0.539542015806095
24	Mel133	991	30min	SRC-pY416	0.102323805028727	0.0621750991532815	Undet.	0.403229964476386
25	Mel133	901	1hr	SRC-pY416	0.0815002785550083	0.0836917250615188	Undet.	0.429975976629958
26	Mel133	AK	1hr	SRC-pY416	0.123577871428323	0.114260371397602	Undet.	0.910295722687331
27	Mel133	Nt	1hr	SRC-pY416	0.12441089377579	0.162733782624579	Undet.	1.32631133791222
28	Mel133	PLX	1hr	SRC-pY416	0.116015949206535	0.137405619887011	Undet.	0.0480191720481517
29	Mel133	SR	1hr	SRC-pY416	0.133485345351268	0.0834655491811375	Good	0.0319679962971644
30	Mel133	St	1hr	SRC-pY416	0.12037351390166	0.102201139650299	Undet.	0.403886352902681
31	Mel133	Tm 	1hr	SRC-pY416	0.120882848609874	0.0558955266019655	Undet.	0.332519083031696
32	Mel133	991	1hr	SRC-pY416	0.111749368609092	0.113841316799561	Undet.	0.319596128613027
33	Mel133	901	12hr	SRC-pY416	0.0554298605606036	0.0814989167221934	Poor	0.464809115957612
34	Mel133	AK	12hr	SRC-pY416	0.118672419269166	0.0931444952959927	Undet.	0.0808023135046219
35	Mel133	Nt	12hr	SRC-pY416	0.0819280122527609	0.0796639765505243	Poor	0.179061539089324
36	Mel133	PLX	12hr	SRC-pY416	0.088815796991264	0.104127135010112	Undet.	0.0801315377764486
37	Mel133	SR	12hr	SRC-pY416	0.080845155851964	0.232598093992342	Undet.	0.64990871580269
38	Mel133	St	12hr	SRC-pY416	0.0659564718497346	0.288871710434704	Undet.	0.402658519311371
39	Mel133	Tm 	12hr	SRC-pY416	0.100346509091745	0.0838351716512756	Undet.	0.651016284476861
40	Mel133	991	12hr	SRC-pY416	0.0899894858825808	0.144456773064441	Undet.	1.74377115342582
41	Mel133	901	24hr	SRC-pY416	0.0833227610777573	0.29661124161543	Undet.	6.05811241870258
42	Mel133	AK	24hr	SRC-pY416	0.166363695771434	0.059810073119553	Good	1.24268545133948
43	Mel133	Nt	24hr	SRC-pY416	0.108619657168094	0.144164717219775	Good	3.94771629343563
44	Mel133	PLX	24hr	SRC-pY416	0.120678786453139	0.0534862063007056	Undet.	0.052132707247253
45	Mel133	SR	24hr	SRC-pY416	0.209403063793019	0.0606743114210722	Good	0.150730572001418
46	Mel133	St	24hr	SRC-pY416	0.101301853098679	0.11209841991701	Undet.	1.83837138613545
47	Mel133	Tm 	24hr	SRC-pY416	0.0863428654922019	0.0903861647530763	Undet.	10.6953013848602
48	Mel133	991	24hr	SRC-pY416	0.112854177774649	0.10095914323263	Good	1.26356636774146
49	Mel133	901	48hr	SRC-pY416	0.291142629714709	0.0635458609616603	Good	1.23989662586766
50	Mel133	AK	48hr	SRC-pY416	0.394901029453454	0.0615708028953012	Undet.	0.536810659636635
51	Mel133	Nt	48hr	SRC-pY416	0.449908477996402	0.0590160859944006	Good	0.634515521859177
52	Mel133	PLX	48hr	SRC-pY416	0.374867797079958	0.0566842921723664	Undet.	0.765025941712896
53	Mel133	SR	48hr	SRC-pY416	0.672061469297553	0.042686643333715	Good	0.954314363933573
54	Mel133	St	48hr	SRC-pY416	0.442228973865798	0.0902909154199608	Good	0.500523301051915
55	Mel133	Tm 	48hr	SRC-pY416	0.196246338106525	0.0464873535871161	Undet.	0.396778701772748
56	Mel133	991	48hr	SRC-pY416	0.35626765812143	0.0687001872288176	Good	1.24573965438784
57	Mel133	DMSO	5min	SRC-pY416	0.178640546624588	0.0550459706319587	Undet.	0.726787790041721
58	Mel133	DMSO	15min	SRC-pY416	0.169703919645019	0.139033700208586	Undet.	1.88627387727621
59	Mel133	DMSO	30min	SRC-pY416	0.193878038919567	0.0522523344681991	Good	2.28168339055809
60	Mel133	DMSO	1hr	SRC-pY416	0.201677782786516	0.0446596730262482	Good	0.966599214275412
61	Mel133	DMSO	12hr	SRC-pY416	0.116602804751445	0.176768143565437	Undet.	3.03387994542158
62	Mel133	DMSO	24hr	SRC-pY416	0.181798030274378	0.163077715001243	Good	16.4585579094319
63	Mel133	DMSO	48hr	SRC-pY416	0.465416690040526	0.0852841472091204	Good	21.2603021685954
64	A2058	DMSO-2	mix	SRC-pY416	0.180605922446664	0.0967284817476682	Good	0.103831004615151
65	Mel133	DMSO-2	mix	SRC-pY416	0.144590543956741	0.0587820342312623	Good	0.134345111956705
1	Mel133	901	5min	STAT3-pY705	0.0921654371066916	0.0922856747598485	Good	10.4187694696971
2	Mel133	AK	5min	STAT3-pY705	0.181024219824126	0.057517199733901	Undet.	1.36456838931887
3	Mel133	Nt	5min	STAT3-pY705	0.235465573605512	0.0926109971449423	Undet.	2.08272663326531
4	Mel133	PLX	5min	STAT3-pY705	0.064961868733469	0.241796779101631	Poor	0.538960287330433
5	Mel133	SR	5min	STAT3-pY705	0.215148087868805	0.0472183338476466	Undet.	0.32090118185064
6	Mel133	St	5min	STAT3-pY705	0.251915235931079	0.0752013143774305	Undet.	9.09033739599967
7	Mel133	Tm 	5min	STAT3-pY705	0.21810931002406	0.0556261824883525	Good	7.16238598123791
8	Mel133	991	5min	STAT3-pY705	0.317636643769004	0.0673716317244583	Good	9.72601281178408
9	Mel133	901	15min	STAT3-pY705	0.187712470933487	0.0853356751755738	Undet.	7.86787113916269
10	Mel133	AK	15min	STAT3-pY705	0.141782177370944	0.0486749871919989	Undet.	3.54005459282466
11	Mel133	Nt	15min	STAT3-pY705	0.156689675320671	0.0799680136001043	Undet.	6.22271321324212
12	Mel133	PLX	15min	STAT3-pY705	0.155260836978201	0.0747502964033089	Good	4.30444085352955
13	Mel133	SR	15min	STAT3-pY705	0.153221352061518	0.0608320133639687	Undet.	4.64878590292984
14	Mel133	St	15min	STAT3-pY705	0.161397000967953	0.136696003945418	Undet.	0.342310986955213
15	Mel133	Tm 	15min	STAT3-pY705	0.148285914173057	0.0953697462925594	Good	0.160050175563395
16	Mel133	991	15min	STAT3-pY705	0.200867196562861	0.055616160341278	Undet.	4.8755036835431
17	Mel133	901	30min	STAT3-pY705	0.144211944568048	0.0764117302242272	Undet.	5.04989508199712
18	Mel133	AK	30min	STAT3-pY705	0.137930704945046	0.062715987910615	Good	2.4823885419915
19	Mel133	Nt	30min	STAT3-pY705	0.143288790887136	0.146870912020822	Undet.	2.04822877365842
20	Mel133	PLX	30min	STAT3-pY705	0.169985275709327	0.078715223197572	Good	8.83503064046989
21	Mel133	SR	30min	STAT3-pY705	0.178333742109702	0.0579436132169444	Undet.	7.18146591761124
22	Mel133	St	30min	STAT3-pY705	0.159441697383095	0.0838403959650028	Undet.	1.02440748864714
23	Mel133	Tm 	30min	STAT3-pY705	0.183784578053373	0.046766776995026	Good	0.756097645827709
24	Mel133	991	30min	STAT3-pY705	0.150215230307032	0.110626013857214	Undet.	0.806880987269549
25	Mel133	901	1hr	STAT3-pY705	0.164426278704507	0.060359496318651	Undet.	1.73271287794263
26	Mel133	AK	1hr	STAT3-pY705	0.149375507545913	0.190331655473049	Undet.	1.92565609118032
27	Mel133	Nt	1hr	STAT3-pY705	0.159918244402566	0.0784044289973361	Undet.	0.135337094421642
28	Mel133	PLX	1hr	STAT3-pY705	0.155854871410515	0.167223730274943	Undet.	0.047677097228596
29	Mel133	SR	1hr	STAT3-pY705	0.16603662532043	0.0523716422914532	Undet.	0.97722076348068
30	Mel133	St	1hr	STAT3-pY705	0.145868505325064	0.103718360948709	Undet.	0.831725954264009
31	Mel133	Tm 	1hr	STAT3-pY705	0.161937886220971	0.0460733914343581	Good	0.873194362204124
32	Mel133	991	1hr	STAT3-pY705	0.17941307851601	0.0515180750318769	Good	0.769007109020812
33	Mel133	901	12hr	STAT3-pY705	0.170430009003548	0.0568965707138403	Undet.	0.189620258978167
34	Mel133	AK	12hr	STAT3-pY705	0.100118030927967	0.0538568929716677	Undet.	0.488837759526807
35	Mel133	Nt	12hr	STAT3-pY705	0.106205245931039	0.069548675458147	Undet.	0.320006968481797
36	Mel133	PLX	12hr	STAT3-pY705	0.120939029858577	0.0497793390985243	Good	1.36737585356459
37	Mel133	SR	12hr	STAT3-pY705	0.105202542218034	0.0689712431297327	Good	1.1854834456582
38	Mel133	St	12hr	STAT3-pY705	0.0825501628222089	0.146755898213353	Undet.	1.68840882009479
39	Mel133	Tm 	12hr	STAT3-pY705	0.115730621609157	0.0610137427636208	Undet.	3.31665506433092
40	Mel133	991	12hr	STAT3-pY705	0.101044133448901	0.108952063401007	Undet.	6.33148076107197
41	Mel133	901	24hr	STAT3-pY705	0.146306504678741	0.0729188586834645	Undet.	1.64352785527285
42	Mel133	AK	24hr	STAT3-pY705	0.207715232686824	0.0708146898059567	Undet.	5.70004060009137
43	Mel133	Nt	24hr	STAT3-pY705	0.163163180245002	0.0506970708063133	Good	0.208682302179556
44	Mel133	PLX	24hr	STAT3-pY705	0.242682184808945	0.0564764134878245	Undet.	2.20853257345298
45	Mel133	SR	24hr	STAT3-pY705	0.317336440654242	0.0462030754762107	Good	2.16726129242907
46	Mel133	St	24hr	STAT3-pY705	0.163525244374169	0.0516477666292019	Good	2.38573031883162
47	Mel133	Tm 	24hr	STAT3-pY705	0.116172254764037	0.0835892453718023	Undet.	1.79264673817512
48	Mel133	991	24hr	STAT3-pY705	0.146443862542238	0.0519818082165138	Good	1.13940293678739
49	Mel133	901	48hr	STAT3-pY705	0.275546687746358	0.0546849175039759	Good	0.488395566494995
50	Mel133	AK	48hr	STAT3-pY705	0.34208527111045	0.0990311519768467	Good	1.40485119501772
51	Mel133	Nt	48hr	STAT3-pY705	0.550684945220893	0.0619113120568299	Good	2.12801857758943
52	Mel133	PLX	48hr	STAT3-pY705	0.362471692189538	0.0742032222671771	Good	0.519358706362589
53	Mel133	SR	48hr	STAT3-pY705	0.811256962553069	0.0804133142197491	Good	0.939473199333478
54	Mel133	St	48hr	STAT3-pY705	0.629939753902378	0.0913237698280673	Good	2.29433941412383
55	Mel133	Tm 	48hr	STAT3-pY705	0.27631604511839	0.0639690478352918	Undet.	2.78638724783298
56	Mel133	991	48hr	STAT3-pY705	0.433609246847295	0.0993937649171986	Good	2.94982274984583
57	Mel133	DMSO	5min	STAT3-pY705	0.196875614651307	0.114102377397641	Good	6.2119276261405
58	Mel133	DMSO	15min	STAT3-pY705	0.134909809374633	0.0764483081784016	Undet.	2.32156758169098
59	Mel133	DMSO	30min	STAT3-pY705	0.165341563500946	0.0668567898600718	Undet.	8.42326540026458
60	Mel133	DMSO	1hr	STAT3-pY705	0.148098350312114	0.0681580298080595	Good	21.2970179339579
61	Mel133	DMSO	12hr	STAT3-pY705	0.136772941753515	0.149278322342069	Undet.	31.3082597031476
62	Mel133	DMSO	24hr	STAT3-pY705	0.236693538717879	0.0503562631974956	Undet.	0.642003344028016
63	Mel133	DMSO	48hr	STAT3-pY705	0.639113499832125	0.0770910729441519	Good	0.900833483657169
64	A2058	DMSO-2	mix	STAT3-pY705	0.171384735736631	0.0815260626244041	Good	0.31406342191065
65	Mel133	DMSO-2	mix	STAT3-pY705	0.288791472981433	0.081563500610906	Good	0.560084118298318
1	Mel133	901	5min	VEGFR2-pY1059	0.0572145208582361	0.107683823811476	Undet.	10.3500571770239
2	Mel133	AK	5min	VEGFR2-pY1059	0.0711652207589443	0.102495370055628	Undet.	1.2091735000239
3	Mel133	Nt	5min	VEGFR2-pY1059	0.085895315403496	0.0941808054581683	Good	2.3658845948618
4	Mel133	PLX	5min	VEGFR2-pY1059	0.0376722758513342	0.281004601152309	Poor	0.33628202190381
5	Mel133	SR	5min	VEGFR2-pY1059	0.108146735840971	0.098568419377938	Good	0.362471513472212
6	Mel133	St	5min	VEGFR2-pY1059	0.114588349806513	0.0854642956571066	Undet.	7.75906561751014
7	Mel133	Tm 	5min	VEGFR2-pY1059	0.0921359893969904	0.128361612939928	Undet.	4.06727927915384
8	Mel133	991	5min	VEGFR2-pY1059	0.128369296205078	0.0667730846537336	Good	6.74366259352115
9	Mel133	901	15min	VEGFR2-pY1059	0.11200024394316	0.292819939110976	Undet.	12.162265267286
10	Mel133	AK	15min	VEGFR2-pY1059	0.0464093599835864	0.115725087544485	Poor	3.08814760496109
11	Mel133	Nt	15min	VEGFR2-pY1059	0.0650711556527919	0.179667198291596	Good	6.87320428298516
12	Mel133	PLX	15min	VEGFR2-pY1059	0.110825899203107	0.123008357000965	Undet.	2.92222330858524
13	Mel133	SR	15min	VEGFR2-pY1059	0.0592106253485028	0.107712535112897	Poor	1.50557230536293
14	Mel133	St	15min	VEGFR2-pY1059	0.0983687173958238	0.0780300107541777	Undet.	0.16005735541258
15	Mel133	Tm 	15min	VEGFR2-pY1059	0.134363367194245	0.12488121498518	Poor	4.75200058895762
16	Mel133	991	15min	VEGFR2-pY1059	0.0561022702323196	0.100296340603441	Undet.	7.16945166944507
17	Mel133	901	30min	VEGFR2-pY1059	0.0664569065250717	0.210076269769901	Poor	1.73668825872865
18	Mel133	AK	30min	VEGFR2-pY1059	0.0881457314974263	0.195212209845714	Poor	2.05974143399855
19	Mel133	Nt	30min	VEGFR2-pY1059	0.04337298821854	0.262635149421089	Undet.	5.2997922670608
20	Mel133	PLX	30min	VEGFR2-pY1059	0.0811290645775085	0.11917911464596	Good	13.7657877432419
21	Mel133	SR	30min	VEGFR2-pY1059	0.142792687269074	0.0746312634179061	Good	0.792397646521238
22	Mel133	St	30min	VEGFR2-pY1059	0.075268635848779	0.171331498639544	Undet.	9.45776031893621
23	Mel133	Tm 	30min	VEGFR2-pY1059	0.0960049338758238	0.0699116321833552	Good	0.75473623134242
24	Mel133	991	30min	VEGFR2-pY1059	0.125306018445216	0.124383795414645	Good	0.972312880038997
25	Mel133	901	1hr	VEGFR2-pY1059	0.0649845933877918	0.172686245748833	Poor	2.16913488094971
26	Mel133	AK	1hr	VEGFR2-pY1059	0.111594858332264	0.0603672185935296	Undet.	1.78260282703987
27	Mel133	Nt	1hr	VEGFR2-pY1059	0.155228564075893	0.0890439778155815	Undet.	0.0739735959391206
28	Mel133	PLX	1hr	VEGFR2-pY1059	0.0690628441256768	0.0767433843289089	Poor	0.624733733427681
29	Mel133	SR	1hr	VEGFR2-pY1059	0.0840206755719563	0.141480370357294	Undet.	0.537714377448566
30	Mel133	St	1hr	VEGFR2-pY1059	0.136285962243592	0.0464192858533322	Good	0.573449725928534
31	Mel133	Tm 	1hr	VEGFR2-pY1059	0.0598954775841694	0.1320422387241	Poor	0.744553196122006
32	Mel133	991	1hr	VEGFR2-pY1059	0.0953384402540011	0.135567370995003	Undet.	0.249241230273203
33	Mel133	901	12hr	VEGFR2-pY1059	0.0704204145676606	0.137766433536658	Undet.	0.303072762752102
34	Mel133	AK	12hr	VEGFR2-pY1059	0.0381230256917078	0.237606555858513	Poor	0.230803872161509
35	Mel133	Nt	12hr	VEGFR2-pY1059	0.0784586785070848	0.119318179620106	Poor	0.277922220048947
36	Mel133	PLX	12hr	VEGFR2-pY1059	0.0666465376527867	0.229423107986237	Poor	0.625082596034381
37	Mel133	SR	12hr	VEGFR2-pY1059	0.0291369017043724	0.246090015284395	Poor	0.884327593223524
38	Mel133	St	12hr	VEGFR2-pY1059	0.0486863892561662	0.100164850185767	Undet.	2.27096385483813
39	Mel133	Tm 	12hr	VEGFR2-pY1059	0.0615196053034028	0.102570547898053	Undet.	3.74542885573223
40	Mel133	991	12hr	VEGFR2-pY1059	0.0434670185450808	0.247003636757667	Poor	1.12008383781392
41	Mel133	901	24hr	VEGFR2-pY1059	0.0661418284009752	0.10655759503168	Undet.	0.0314085324891353
42	Mel133	AK	24hr	VEGFR2-pY1059	0.042430328378972	0.195373536835129	Poor	0.0934165244071671
43	Mel133	Nt	24hr	VEGFR2-pY1059	0.0675322246808569	0.0746550437617544	Good	2.4647102903673
44	Mel133	PLX	24hr	VEGFR2-pY1059	0.074198524245408	0.0744860412248203	Undet.	2.08446765663687
45	Mel133	SR	24hr	VEGFR2-pY1059	0.0932243245002873	0.0775891172842798	Undet.	1.95537695477981
46	Mel133	St	24hr	VEGFR2-pY1059	0.0662534697916114	0.0757079985510065	Undet.	2.18796867811017
47	Mel133	Tm 	24hr	VEGFR2-pY1059	0.0686859419711334	0.106942629463558	Good	1.81418645823626
48	Mel133	991	24hr	VEGFR2-pY1059	0.123775689798955	0.0672109882920748	Undet.	0.962100264214046
49	Mel133	901	48hr	VEGFR2-pY1059	0.107532391303477	0.0894978788129532	Poor	1.2546228182167
50	Mel133	AK	48hr	VEGFR2-pY1059	0.111164109481551	0.0634026399424256	Good	1.53505309213679
51	Mel133	Nt	48hr	VEGFR2-pY1059	0.189057083083512	0.0464274567920536	Good	0.665280794213554
52	Mel133	PLX	48hr	VEGFR2-pY1059	0.132238234433179	0.0869631936463513	Good	0.434816357794002
53	Mel133	SR	48hr	VEGFR2-pY1059	0.238267846946794	0.0572005217279142	Good	1.85147867352743
54	Mel133	St	48hr	VEGFR2-pY1059	0.223481339645653	0.0451037925853598	Good	3.68431437624801
55	Mel133	Tm 	48hr	VEGFR2-pY1059	0.104767325005356	0.0991062568075888	Good	1.28184502631103
56	Mel133	991	48hr	VEGFR2-pY1059	0.210993140810887	0.0663435575063524	Good	2.738254452193
57	Mel133	DMSO	5min	VEGFR2-pY1059	0.100923396912493	0.0767322477851763	Good	1.69552346202402
58	Mel133	DMSO	15min	VEGFR2-pY1059	0.140302412731968	0.0906741145152942	Undet.	17.9906819388358
59	Mel133	DMSO	30min	VEGFR2-pY1059	0.134860810699863	0.0931395325581122	Undet.	19.6851022648298
60	Mel133	DMSO	1hr	VEGFR2-pY1059	0.166491285450812	0.0539654263363268	Good	0.401384920382462
61	Mel133	DMSO	12hr	VEGFR2-pY1059	0.102756077872276	0.227943576192978	Undet.	0.479245605341796
62	Mel133	DMSO	24hr	VEGFR2-pY1059	0.153449717323795	0.0849939766786535	Good	0.768348495242403
63	Mel133	DMSO	48hr	VEGFR2-pY1059	0.332802782081048	0.0986175849386269	Good	0.619687865958285
64	A2058	DMSO-2	mix	VEGFR2-pY1059	0.16449521405111	0.0663002107616474	Undet.	0.223196531620294
65	Mel133	DMSO-2	mix	VEGFR2-pY1059	0.182180388569722	0.111007504363314	Good	0.298358174155323
1	Mel133	901	5min	buffer control	0.00784068106608834	0.358581493034502	Poor	22.9603798233587
2	Mel133	AK	5min	buffer control	0.00385903420973444	0.67519270546188	Poor	2.95539467915126
3	Mel133	Nt	5min	buffer control	0.0165591855287247	0.167995729330208	Poor	5.24671002055269
4	Mel133	PLX	5min	buffer control	0.000604583604857336	3.7844070396299	Poor	1.04690204724062
5	Mel133	SR	5min	buffer control	0.00742354510273302	0.268757977916609	Poor	1.03226907239029
6	Mel133	St	5min	buffer control	0.0125242915282829	0.173591742249296	Undet.	20.9458091642177
7	Mel133	Tm 	5min	buffer control	0.0107658956688485	0.23939643029092	Poor	27.6272236598459
8	Mel133	991	5min	buffer control	0.0120771248370027	0.360191513064855	Poor	15.6732470832028
9	Mel133	901	15min	buffer control	0.0120086639511464	0.316843819096254	Poor	16.7866929237325
10	Mel133	AK	15min	buffer control	0.00316987876801971	0.631507096643655	Poor	8.3486924758199
11	Mel133	Nt	15min	buffer control	0.01234719115412	0.174133263531609	Poor	7.29469895834284
12	Mel133	PLX	15min	buffer control	0.0229665769265279	0.270141192803638	Undet.	3.56815670308012
13	Mel133	SR	15min	buffer control	0.00118378586008566	1.69450902829811	Poor	0.90281929367021
14	Mel133	St	15min	buffer control	0.00545713661525042	0.379363231724782	Poor	0.37021695277602
15	Mel133	Tm 	15min	buffer control	0.0153252078656667	0.176954746914474	Poor	11.3077404878653
16	Mel133	991	15min	buffer control	0.00951468022452153	0.200149766206935	Poor	63.0356523917948
17	Mel133	901	30min	buffer control	0.00464175299420802	0.398444457455047	Poor	5.32677881198759
